Data from dark_retry_no_cap_MAYP1115451__0__09-41-39-330.txt Node

Date: Thu Jun 13 09:41:39 MDT 2024
User: Modes Lab
Spectrometer: MAYP111545
Trigger mode: 0
Integration Time (sec): 8.000000E-3
Scans to average: 5
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 5
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
165.214	153.87
165.449	147.51
165.683	148.82
165.918	151.21
166.152	152.07
166.387	153.31
166.621	76.75
166.856	108.18
167.09	119.28
167.325	134.58
167.559	145.31
167.794	155.48
168.028	159.55
168.263	159.09
168.497	157.46
168.732	158.02
168.966	157.18
169.2	156.93
169.435	156.64
169.669	156.95
169.903	157.44
170.138	157.09
170.372	156.71
170.606	156.75
170.841	156.75
171.075	156.75
171.309	156.08
171.544	156.17
171.778	156.11
172.012	155.53
172.246	154.6
172.48	154.98
172.715	154.6
172.949	154.68
173.183	155.29
173.417	155.49
173.651	155.88
173.885	156.24
174.119	155.97
174.354	156.29
174.588	156.04
174.822	156.4
175.056	155.48
175.29	155.73
175.524	155.97
175.758	156.11
175.992	155.98
176.226	155.89
176.46	155.55
176.694	156.17
176.928	156.33
177.162	157.04
177.396	157.31
177.63	158
177.864	158.35
178.097	158
178.331	157.69
178.565	158.58
178.799	158.69
179.033	159.15
179.267	159
179.5	158.26
179.734	158.02
179.968	158.35
180.202	158.66
180.436	158.31
180.669	158.64
180.903	157.91
181.137	156.77
181.371	157.31
181.604	156.13
181.838	155.68
182.072	156.53
182.305	156.91
182.539	155.73
182.772	154.09
183.006	154.78
183.24	154
183.473	156.42
183.707	157.02
183.94	156.37
184.174	156.69
184.408	156.35
184.641	155.68
184.875	155.06
185.108	155.62
185.342	157.11
185.575	156.68
185.808	158.02
186.042	156.24
186.275	156.31
186.509	156.17
186.742	156.66
186.976	156.95
187.209	157.62
187.442	157.09
187.676	156.51
187.909	155.8
188.142	155.55
188.376	154.93
188.609	154.88
188.842	154.38
189.076	154.8
189.309	154.57
189.542	154.6
189.775	154.68
190.009	156.55
190.242	157.38
190.475	157.24
190.708	157.29
190.941	156.49
191.174	156.37
191.408	155.98
191.641	155.98
191.874	156.42
192.107	156.69
192.34	156.24
192.573	155.44
192.806	155.31
193.039	154.95
193.272	155.06
193.505	155.71
193.738	155.91
193.971	156.49
194.204	156.04
194.437	155.15
194.67	155.18
194.903	155.62
195.136	155.2
195.369	155.48
195.602	155.35
195.835	155.48
196.068	155.66
196.301	155.58
196.533	155.38
196.766	154.93
196.999	155.18
197.232	155.38
197.465	154.02
197.698	153.44
197.93	152.68
198.163	152.69
198.396	152.71
198.629	153.02
198.861	152.62
199.094	152.91
199.327	153.31
199.559	153.11
199.792	151.95
200.025	153.11
200.257	153.84
200.49	154.42
200.723	154.89
200.955	154.89
201.188	153.93
201.42	153.77
201.653	153.64
201.886	153.86
202.118	154.26
202.351	155.35
202.583	155.73
202.816	155.33
203.048	155.71
203.281	155.73
203.513	155.6
203.745	156.6
203.978	156.91
204.21	156.77
204.443	156.68
204.675	155.46
204.907	155.82
205.14	154.89
205.372	155.68
205.605	155.73
205.837	156.35
206.069	156.51
206.302	156.08
206.534	155.6
206.766	155.77
206.998	155.84
207.231	157.09
207.463	156.37
207.695	157.97
207.927	157.15
208.159	156.8
208.392	155.97
208.624	155.75
208.856	155.02
209.088	155.88
209.32	155.64
209.552	155.49
209.784	155.28
210.017	155.98
210.249	155.04
210.481	155.13
210.713	154.31
210.945	154.75
211.177	154.97
211.409	155.57
211.641	155.24
211.873	155.02
212.105	155.11
212.337	155.53
212.569	154.86
212.801	154.49
213.033	154.26
213.264	154.58
213.496	154.55
213.728	154.26
213.96	154.75
214.192	153.88
214.424	154.24
214.656	154.69
214.887	154.6
215.119	155
215.351	155.57
215.583	155.95
215.815	156.8
216.046	156.86
216.278	157.13
216.51	157
216.741	157.97
216.973	158.22
217.205	158.4
217.436	158.28
217.668	158.78
217.9	158.33
218.131	158.28
218.363	158.38
218.595	158.4
218.826	158.08
219.058	157.84
219.289	157.26
219.521	157.68
219.752	157.78
219.984	158.4
220.215	157.35
220.447	157.44
220.678	157.37
220.91	156.69
221.141	157.22
221.373	157.13
221.604	157.37
221.836	158.64
222.067	158.4
222.298	157.88
222.53	157.53
222.761	158.71
222.993	158.57
223.224	159.13
223.455	159.95
223.686	159.22
223.918	159.09
224.149	159.33
224.38	158.44
224.612	157.55
224.843	157.73
225.074	158.4
225.305	158.29
225.536	158.48
225.768	158.93
225.999	158.49
226.23	158.8
226.461	159.37
226.692	158.35
226.923	158.22
227.155	159.38
227.386	159.44
227.617	157.84
227.848	156.71
228.079	157.29
228.31	156.86
228.541	156.84
228.772	157.44
229.003	157.35
229.234	157.37
229.465	158.02
229.696	157.04
229.927	156.82
230.158	157.58
230.389	157.88
230.62	158.06
230.85	157.88
231.081	156.4
231.312	155.55
231.543	155.68
231.774	156.13
232.005	156.08
232.236	156.02
232.466	156
232.697	155.93
232.928	156.09
233.159	155.73
233.389	156.2
233.62	156.69
233.851	156.98
234.082	156.51
234.312	156.35
234.543	156.02
234.774	155.78
235.004	156.11
235.235	156.06
235.466	156.15
235.696	156.33
235.927	155.57
236.157	155.62
236.388	156.09
236.618	156.44
236.849	156.93
237.08	157.11
237.31	158.18
237.541	157.24
237.771	156.62
238.002	155.89
238.232	155.8
238.463	156.38
238.693	157.58
238.923	156.95
239.154	156.62
239.384	156.17
239.615	155.91
239.845	155.73
240.075	156.22
240.306	156.97
240.536	156.98
240.766	157
240.997	155.73
241.227	155.48
241.457	155.35
241.687	155.8
241.918	156.15
242.148	155.86
242.378	155.42
242.608	154.46
242.839	154.26
243.069	153.91
243.299	152.95
243.529	156.08
243.759	155.86
243.989	156.4
244.22	156.55
244.45	156.38
244.68	156.71
244.91	157.15
245.14	158.31
245.37	158.18
245.6	159.49
245.83	159.71
246.06	158.06
246.29	158
246.52	157.51
246.75	157.31
246.98	157.62
247.21	157.71
247.44	157.35
247.67	156.78
247.9	157.06
248.13	156.75
248.359	157.49
248.589	156.55
248.819	156.28
249.049	156.2
249.279	156.44
249.509	156.37
249.738	156.4
249.968	156.38
250.198	156.98
250.428	156.62
250.657	156.24
250.887	155.97
251.117	156.26
251.347	156.2
251.576	156.02
251.806	156.09
252.036	156.11
252.265	156.35
252.495	156.58
252.725	156.28
252.954	156.69
253.184	156.6
253.413	156.8
253.643	157.08
253.873	157.64
254.102	157.91
254.332	157.69
254.561	157.29
254.791	156.84
255.02	156.42
255.25	156.35
255.479	156.31
255.708	156.95
255.938	156.37
256.167	155.71
256.397	154.69
256.626	153.89
256.856	154.06
257.085	154.73
257.314	154.09
257.544	155.22
257.773	155.15
258.002	154.37
258.232	153.91
258.461	154.24
258.69	154.62
258.919	154.44
259.149	154.6
259.378	154.02
259.607	152.69
259.836	153.06
260.065	152.18
260.295	152.15
260.524	152.11
260.753	152.24
260.982	152.26
261.211	152.02
261.44	152.35
261.669	152.6
261.899	152.78
262.128	153.48
262.357	153.44
262.586	153.06
262.815	152.93
263.044	153.42
263.273	155.24
263.502	154.93
263.731	154.15
263.96	153.55
264.189	153.18
264.418	152.6
264.646	152.22
264.875	152.31
265.104	152.26
265.333	152.09
265.562	152.06
265.791	149.73
266.02	148.6
266.249	149.15
266.477	150.18
266.706	149.48
266.935	149.4
267.164	149.29
267.393	150.37
267.621	150.46
267.85	151.26
268.079	150.88
268.307	150.82
268.536	150.71
268.765	151.24
268.993	150.78
269.222	151.35
269.451	151.49
269.679	151.55
269.908	150.44
270.137	149.77
270.365	148.33
270.594	149.24
270.822	149.4
271.051	149.89
271.279	149.44
271.508	149.35
271.736	149.8
271.965	149.82
272.193	149.77
272.422	149.82
272.65	150.6
272.879	150.64
273.107	149.78
273.336	149.48
273.564	149.69
273.792	149.82
274.021	150.42
274.249	150.57
274.477	150.24
274.706	150.17
274.934	150.11
275.162	149.69
275.391	150.88
275.619	150.84
275.847	150.98
276.075	151.57
276.304	151.68
276.532	151.22
276.76	150.46
276.988	150.46
277.216	150.64
277.445	149.93
277.673	149.6
277.901	149.37
278.129	149.6
278.357	149.68
278.585	148.97
278.813	148.46
279.041	148.29
279.269	148.82
279.497	149.28
279.725	148.73
279.954	149.48
280.182	149.82
280.41	149.04
280.637	149.26
280.865	148.73
281.093	148.29
281.321	148.28
281.549	147.93
281.777	147.62
282.005	147.73
282.233	148.31
282.461	148.17
282.689	148.49
282.916	149.33
283.144	148.6
283.372	149.17
283.6	149.44
283.828	149
284.055	148.8
284.283	149.2
284.511	149.22
284.739	149.08
284.966	149.49
285.194	149.4
285.422	148.38
285.649	148.35
285.877	147.17
286.105	147.04
286.332	147.58
286.56	149.11
286.788	148.62
287.015	148.02
287.243	148.46
287.47	147.93
287.698	148
287.925	148.13
288.153	148.48
288.381	148.98
288.608	149.91
288.836	150.15
289.063	149.4
289.29	149.38
289.518	149.64
289.745	149.06
289.973	148.69
290.2	148.98
290.428	149.06
290.655	148.06
290.882	148.38
291.11	147.8
291.337	146.97
291.564	147.29
291.792	147.22
292.019	146.69
292.246	146.95
292.473	147.53
292.701	147.02
292.928	147.26
293.155	148.09
293.382	148.28
293.61	147.93
293.837	148.69
294.064	148.11
294.291	148.33
294.518	148.42
294.745	147.8
294.972	147.77
295.2	148.18
295.427	148.35
295.654	148.6
295.881	148.26
296.108	148.53
296.335	147.8
296.562	148.33
