Data from baseline_80C_3_MAYP1115451__0__15-52-22-079.txt Node

Date: Tue Jun 11 15:52:22 MDT 2024
User: Modes Lab
Spectrometer: MAYP111545
Trigger mode: 0
Integration Time (sec): 8.000000E-3
Scans to average: 5
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 5
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
165.214	166.07
165.449	166.77
165.683	176.84
165.918	187.14
166.152	194.19
166.387	200.55
166.621	132.46
166.856	173.29
167.09	193.44
167.325	218.26
167.559	236.08
167.794	252.08
168.028	260.08
168.263	261.62
168.497	260.58
168.732	261.62
168.966	262.75
169.2	264.82
169.435	266.35
169.669	267.95
169.903	269.33
170.138	271.44
170.372	272.73
170.606	274.95
170.841	276.15
171.075	279.17
171.309	281.31
171.544	282.77
171.778	283.8
172.012	285.17
172.246	286.42
172.48	288.04
172.715	289.93
172.949	291.91
173.183	293.57
173.417	296.02
173.651	296.98
173.885	298.11
174.119	299.57
174.354	300.48
174.588	301.08
174.822	302.24
175.056	303.53
175.29	302.4
175.524	301.15
175.758	301.49
175.992	301.71
176.226	302.13
176.46	302.6
176.694	302.69
176.928	303.08
177.162	304.53
177.396	304
177.63	304.38
177.864	305.49
178.097	307.98
178.331	308.53
178.565	309.51
178.799	310
179.033	310.29
179.267	310.93
179.5	311.69
179.734	312.58
179.968	315.35
180.202	316.29
180.436	318.13
180.669	318.91
180.903	319.42
181.137	320.71
181.371	322.02
181.604	322.77
181.838	324.88
182.072	327.8
182.305	328.71
182.539	329.73
182.772	331.4
183.006	333.88
183.24	336.22
183.473	342.49
183.707	346.38
183.94	349.66
184.174	353.08
184.408	356.53
184.641	359.18
184.875	363.28
185.108	367.77
185.342	373.57
185.575	378.29
185.808	383.04
186.042	385.89
186.275	389.89
186.509	396.78
186.742	403.8
186.976	410.02
187.209	417.91
187.442	426.93
187.676	435.6
187.909	445.02
188.142	454.97
188.376	464.71
188.609	473.4
188.842	484.77
189.076	493.68
189.309	503.84
189.542	515.17
189.775	527.11
190.009	539.06
190.242	550.15
190.475	560.2
190.708	571.33
190.941	583.75
191.174	595.4
191.408	605.78
191.641	619.6
191.874	634.48
192.107	651.55
192.34	666.88
192.573	681.91
192.806	698.33
193.039	714.02
193.272	729.2
193.505	745.24
193.738	764.62
193.971	783.31
194.204	800.58
194.437	817.51
194.67	833.44
194.903	848.97
195.136	863.57
195.369	881.29
195.602	899.91
195.835	920.4
196.068	938.6
196.301	957.66
196.533	975.73
196.766	995.88
196.999	1015.11
197.232	1031.97
197.465	1050.38
197.698	1073.55
197.93	1092.95
198.163	1112.4
198.396	1132.77
198.629	1151.97
198.861	1173.4
199.094	1195.91
199.327	1216.38
199.559	1238.2
199.792	1261.86
200.025	1284.26
200.257	1304.93
200.49	1328.95
200.723	1353.55
200.955	1376.38
201.188	1402.44
201.42	1426.73
201.653	1452.26
201.886	1480.42
202.118	1507.68
202.351	1533.86
202.583	1564.29
202.816	1592.35
203.048	1618.91
203.281	1648.46
203.513	1677.66
203.745	1707.06
203.978	1736.38
204.21	1767.77
204.443	1798.66
204.675	1828.88
204.907	1861.58
205.14	1891.22
205.372	1923.78
205.605	1956.68
